Level ID,Level Name,Type,Name,Details,Location,Location hints
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 4878047693,Cost: 4.9B; Time: 36 hours; Type: c11 u89,Territory: Cadurci meridanus,"Part of bonuses: Aquitania, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Aquitania, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 6765274611,Cost: 6.8B; Time: 17 hours; Type: p65 c20 u10 r05,Territory: Haedui occidentalis,"Part of bonuses: Lugdunensis, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Lugdunensis, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 6854982205,Cost: 6.9B; Time: 35 hours; Type: c17 u83,Territory: Cnossos,"Part of bonuses: 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Cnossos"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 6987349157,Cost: 7.0B; Time: 36 hours; Type: c12 u88,Territory: Andegavi meridanus,"Part of bonuses: Lugdunensis, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Lugdunensis, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 7085415629,Cost: 7.1B; Time: 8 hours; Type: c100,Territory: Andegavi septentrionalis,"Part of bonuses: Lugdunensis, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Lugdunensis, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 7195408425,Cost: 7.2B; Time: 8 hours; Type: c100,Territory: Mazices,"Part of bonuses: Mauretania Tingitana, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 7345862074,Cost: 7.3B; Time: 33 hours; Type: c22 u78,Bonus: Aquitania,"Part of bonuses: 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Lutetia - Aquitania, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 7487969336,Cost: 7.5B; Time: 8 hours; Type: c100,Territory: Grovi,"Part of bonuses: 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Gallaecia, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 8266663696,Cost: 8.3B; Time: 14 hours; Type: p72 c16 u08 r04,Territory: Morini,"Part of bonuses: Belgica, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Lutetia - Belgica, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 8424428123,Cost: 8.4B; Time: 14 hours; Type: p72 c16 u08 r04,Territory: Calvri,"Part of bonuses: 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Cartaginensis, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 9224685478,Cost: 9.2B; Time: 8 hours; Type: c100,Bonus: Gallaecia,"Part of bonuses: 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 9457585427,Cost: 9.5B; Time: 31 hours; Type: c28 u72,Territory: Iazyges infra,"Part of bonuses: Iazyges, Rome - Iazyges"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 9600234808,Cost: 9.6B; Time: 8 hours; Type: c100,Territory: Parisi meridanus,"Part of bonuses: Britannia, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 9874810973,Cost: 9.9B; Time: 31 hours; Type: c28 u72,Territory: Quadi infra,"Part of bonuses: 44bc, 14ad, Germania Superior, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 10674954895,Cost: 10.7B; Time: 8 hours; Type: c100,Territory: Luwian,"Part of bonuses: 64bc, Asia, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Byzantium - Asia, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 11465413114,Cost: 11.5B; Time: 8 hours; Type: c100,Territory: Adyrmachidae maritima,"Part of bonuses: 64bc, Aegyptus, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 11875740954,Cost: 11.9B; Time: 8 hours; Type: c100,Territory: Aniritae septentrionalis,"Part of bonuses: 64bc, Aegyptus, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 12085845026,Cost: 12.1B; Time: 8 hours; Type: c100,Territory: Pisidici,"Part of bonuses: 64bc, Cilicia, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 14482829731,Cost: 14.5B; Time: 8 hours; Type: c100,Territory: Maidoi,"Part of bonuses: Thracia, 68ad, 96ad, 117ad, 211ad, 274ad, e450ad, e476ad, 565ad, 628ad, 711ad, Byzantium - Thracia, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 16714537564,Cost: 16.7B; Time: 12 hours; Type: p99 e01,Territory: Tehenu maritima,"Part of bonuses: Aegyptus, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 18147051316,Cost: 18.1B; Time: 8 hours; Type: c100,Territory: Pitassii,"Part of bonuses: 14ad, Galatia, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 21341839260,Cost: 21.3B; Time: 24 hours; Type: c50 u50,Territory: Appuli occidentalis,"Part of bonuses: 117ad, Dacia, 211ad, Prefectus Praetorio Illyrici, Rome - Prefectus Praetorio Illyrici"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 22689801663,Cost: 22.7B; Time: 20 hours; Type: c63 u37,Territory: Zaghawa occidentalis,Part of bonuses: Lybia
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 23104595331,Cost: 23.1B; Time: 12 hours; Type: p99 e01,Territory: Marcomanni medio,"Part of bonuses: Germania Libera, Rome - Germania Libera"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 23571133307,Cost: 23.6B; Time: 20 hours; Type: c62 u38,Territory: Langobardi supra,"Part of bonuses: 14ad, Germania Magna, Rome - Germania Magna"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 25487690422,Cost: 25.5B; Time: 17 hours; Type: p65 c20 u10 r05,Territory: Heptanomis supra,"Part of bonuses: Aegyptus, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 25791922199,Cost: 25.8B; Time: 8 hours; Type: c100,Territory: Porta Byzantium,"Part of bonuses: Byzantium Map, Byzantium - Bythinia et Pontus, Byzantium - Thracia, Byzantium - Asia, Byzantium - Achaia"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 26154218974,Cost: 26.2B; Time: 32 hours; Type: p97 e03,Bonus: Aegyptus,"Part of bonuses: 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 28359872450,Cost: 28.4B; Time: 8 hours; Type: c100,Territory: Gazeloniti,"Part of bonuses: Cappadocia, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 29148582958,Cost: 29.1B; Time: 8 hours; Type: c100,Territory: Daximoniti supra,"Part of bonuses: Cappadocia, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 29490578260,Cost: 29.5B; Time: 23 hours; Type: p51 c28 u14 r07,Territory: Costoboci centralis,"Part of bonuses: Ponto Caspia, Rome - Ponto Caspia"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 29830681118,Cost: 29.8B; Time: 8 hours; Type: c100,Territory: Bahraa,"Part of bonuses: Arabia Petraea, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 32895681472,Cost: 32.9B; Time: 25 hours; Type: c48 u52,Territory: Shuppi infra,"Part of bonuses: Regnum Parthicum, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 33302355461,Cost: 33.3B; Time: 8 hours; Type: c100,Bonus: Rome - Prefectus Praetorio Illyrici,
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 33825846944,Cost: 33.8B; Time: 20 hours; Type: p58 c24 u12 r06,Bonus: e450ad,"Part of bonuses: 211ad, e476ad, 565ad, 628ad"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 34231399911,Cost: 34.2B; Time: 8 hours; Type: c100,Territory: Kubushkia,"Part of bonuses: Armenia, 211ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Dig Sites,Dig Site 34550885006,Cost: 34.6B; Time: 35 hours; Type: c15 u85,Territory: Lutetia III,"Part of bonuses: Lutetia Map, Lutetia - Lugdunensis, Lutetia - Belgica, Lutetia - Aquitania, Lutetia - Narbonensis"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital00,"Base armies saved: 3.6K; Upgrade costs: 1.3M, 10.1M, 52.7M, 409.2M, 2.1B, 10.9B, 63.4B",Territory: Cenomani supra,"Part of bonuses: 241bc, 201bc, 146bc, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, w476ad, 565ad, 628ad, Italia Annonaria, Prefectus Praetorio per Italiae, Rome - Prefectus Praetorio per Italiae, Rome - Italia Annonaria"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital01,"Base armies saved: 271.5K; Upgrade costs: 34.6M, 408.4M, 3.0B, 15.3B, 80.7B",Territory: Vindelici supra,"Part of bonuses: 14ad, Raetia, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, w476ad, Prefectus Praetorio per Italiae, Rome - Prefectus Praetorio per Italiae, Rome - Raetia"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital02,"Base armies saved: 685.9K; Upgrade costs: 204.3M, 1.4B, 15.1B, 78.1B",Territory: Dentheletai infra,"Part of bonuses: 146bc, Macedonia, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio Illyrici, Rome - Prefectus Praetorio Illyrici"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital03,"Base armies saved: 1.8M; Upgrade costs: 395.0M, 2.4B, 12.0B, 61.9B, 332.3B",Territory: I I,Part of bonuses: I PortaCapena
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital04,"Base armies saved: 3.1M; Upgrade costs: 820.9M, 5.5B, 30.2B, 158.2B",Territory: Allobroges meridanus,"Part of bonuses: 64bc, Narbonensis, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Narbonensis, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital05,"Base armies saved: 6.6M; Upgrade costs: 3.6B, 18.5B, 113.3B",Territory: Lutetia,"Part of bonuses: 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Lutetia, Lutetia Map, Lutetia - Lugdunensis, Lutetia - Belgica, Lutetia - Aquitania, Lutetia - Narbonensis"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital06,"Base armies saved: 11.8M; Upgrade costs: 7.2B, 38.7B, 219.5B",Territory: Siculotae,"Part of bonuses: 14ad, Moesia Superior, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio Illyrici, Rome - Prefectus Praetorio Illyrici"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital07,"Base armies saved: 22.0M; Upgrade costs: 13.3B, 67.4B",Territory: Vaccaei meridanus,"Part of bonuses: 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Cartaginensis, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital08,"Base armies saved: 24.3M; Upgrade costs: 27.4B, 154.0B",Territory: Nasamones occidentalis,"Part of bonuses: Creta et Cyrene, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem, Carthago - Creta et Cyrene"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital09,"Base armies saved: 67.5M; Upgrade costs: 48.7B, 265.7B",Territory: Hermunduri,"Part of bonuses: 14ad, Germania Magna, Rome - Germania Magna"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital10,Base armies saved: 67.5M; Upgrade costs: 90.2B,Territory: Jafet septentrionalis,"Part of bonuses: Aegyptus, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital11,Base armies saved: 68.1M; Upgrade costs: 183.4B,Territory: Hittitae,"Part of bonuses: Cappadocia, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital12,Base armies saved: 88.5M; Upgrade costs: 168.0B,Territory: Aelana,"Part of bonuses: 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Aelana"
10025,Hardened Rise and Fall of the Roman Empire,Hospital,Hospital13,Base armies saved: 175.1M; Upgrade costs:,Territory: Kassites infra,"Part of bonuses: Regnum Parthicum, 211ad"
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Army Cache,16.7B,Bonus: 274ad,Part of bonuses: 211ad
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Army Cache,19.5B,Bonus: Prefectus Praetorio per Orientem,"Part of bonuses: 211ad, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Army Cache,20.5B,Bonus: Byzantium - Achaia,
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Army Cache,21.9B,Bonus: Armenia,"Part of bonuses: 211ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Army Cache,23.1B,Bonus: Byzantium - Thracia,
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Money Cache,22.3B,Bonus: Ponto Caspia,Part of bonuses: Rome - Ponto Caspia
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Money Cache,22.5B,Bonus: Lutetia - Narbonensis,
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Money Cache,22.7B,Bonus: Prefectus Praetorio Illyrici,Part of bonuses: Rome - Prefectus Praetorio Illyrici
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Money Cache,25.9B,Bonus: Arabia Magna,
10025,Hardened Rise and Fall of the Roman Empire,Largest Cache,Money Cache,26.1B,Bonus: Germania Libera,Part of bonuses: Rome - Germania Libera
10025,Hardened Rise and Fall of the Roman Empire,Largest Territories,Territory Cost,"19.7B (JS, TS, QS)",Territory: Gazeloniti,"Part of bonuses: Cappadocia, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Largest Territories,Territory Cost,"20.0B (JS, TS, QS)",Territory: Bahraa,"Part of bonuses: Arabia Petraea, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Largest Territories,Territory Cost,"26.5B (JS, TS, QS)",Territory: Nisibis,"Part of bonuses: 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Nisibis"
10025,Hardened Rise and Fall of the Roman Empire,Largest Territories,Territory Cost,"39.1B (JS, TS)",Territory: Otadini,"Part of bonuses: 211ad, Calledonia"
10025,Hardened Rise and Fall of the Roman Empire,Largest Territories,Territory Cost,"65.9B (JS, TS, QS)",Territory: Lutetia III,"Part of bonuses: Lutetia Map, Lutetia - Lugdunensis, Lutetia - Belgica, Lutetia - Aquitania, Lutetia - Narbonensis"
10025,Hardened Rise and Fall of the Roman Empire,Market,Bationare,"Resources: Copper Bar, Screw, Metal Pipe, Metal Sheet",Territory: Laodicea,"Part of bonuses: 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Laodicea"
10025,Hardened Rise and Fall of the Roman Empire,Market,Belluminkling,"Resources: Iron Bar, Zinc Bar, Tin Bar, Nickel Bar",Bonus: 201bc,"Part of bonuses: 146bc, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad"
10025,Hardened Rise and Fall of the Roman Empire,Market,Cleakuwaked,"Resources: Welding Rod, Titanium Bar, Thorium Bar, Twine",Territory: Durotriges orientalis,"Part of bonuses: Britannia, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Market,Miscoutly,"Resources: Tin Can, Neodymium Bar, Chromium Bar, Uranium Bar",Territory: Patrositi meridanus,"Part of bonuses: Aegyptus, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, Prefectus Praetorio per Orientem, Rome - Prefectus Praetorio per Orientem"
10025,Hardened Rise and Fall of the Roman Empire,Market,Mixtup,"Resources: Lead Bar, Silicon Bar, Aluminum Bar, Copper Wire",Territory: Colapiani,"Part of bonuses: 14ad, Pannonia Superior, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Italiae, Rome - Prefectus Praetorio per Italiae"
10025,Hardened Rise and Fall of the Roman Empire,Market,Paidittinicked,"Resources: Nail, Glass, Samarium Bar, Terbium Bar",Territory: Lutetia I,"Part of bonuses: Lutetia Map, Lutetia - Lugdunensis, Lutetia - Belgica, Lutetia - Aquitania, Lutetia - Narbonensis"
10025,Hardened Rise and Fall of the Roman Empire,Market,Twisometo,"Resources: Silver Bar, Gold Bar, Platinum Bar, Barbed Wire",Territory: Atrebates,"Part of bonuses: Belgica, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Belgica, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp000,Base mercs: 1.0M; Base cost: 0.83,Territory: Etruriani orientalis,"Part of bonuses: Italia Suburbicaria, 272bc, 241bc, 201bc, 146bc, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, w476ad, 565ad, 628ad, Prefectus Praetorio per Italiae, Rome - Prefectus Praetorio per Italiae, Rome - Italia Suburbicaria"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp001,Base mercs: 22.5M; Base cost: 2.93,Territory: XIV II,Part of bonuses: XIV Transtiberim
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp002,Base mercs: 80.5M; Base cost: 2.73,Territory: Delmatae,"Part of bonuses: Dalmatia, 146bc, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, w476ad, 565ad, 628ad, 711ad, Prefectus Praetorio per Italiae, Rome - Prefectus Praetorio per Italiae, Rome - Dalmatia"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp003,Base mercs: 171.6M; Base cost: 3.07,Territory: Porta Servian II,"Part of bonuses: the Legions are with you, Rome - Iazyges, Rome - Ponto Caspia, Rome - Germania Magna, Rome - Germania Libera, Servian Wall"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp004,Base mercs: 353.4M; Base cost: 2.80,Territory: Turdetani centralis,"Part of bonuses: 201bc, Baetica, 146bc, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, 565ad, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp005,Base mercs: 569.1M; Base cost: 5.08,Territory: Dores occidentalis,"Part of bonuses: 146bc, Achaia, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, e395ad, e450ad, e476ad, 565ad, 628ad, 711ad, Prefectus Praetorio Illyrici, Rome - Prefectus Praetorio Illyrici, Byzantium - Achaia"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp006,Base mercs: 974.0M; Base cost: 4.62,Territory: Toletum,"Part of bonuses: 146bc, 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Toletum"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp007,Base mercs: 1.2B; Base cost: 5.11,Territory: Theatrum Pompei,"Part of bonuses: the People are with you, Rome - Dalmatia, Rome - Noricum, Rome - Raetia, Rome - Epirus"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp008,Base mercs: 1.8B; Base cost: 5.28,Territory: Breuci orientalis,"Part of bonuses: 14ad, Pannonia Inferior, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Italiae, Rome - Prefectus Praetorio per Italiae"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp009,Base mercs: 2.7B; Base cost: 5.42,Territory: Bebryces,"Part of bonuses: 64bc, Narbonensis, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Narbonensis, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp010,Base mercs: 3.1B; Base cost: 9.01,Territory: IV III,Part of bonuses: IV Templum Pacis
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp011,Base mercs: 3.6B; Base cost: 11.25,Territory: Carnutes supra,"Part of bonuses: Lugdunensis, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, w450ad, Prefectus Praetorio per Galliarum, Lutetia - Lugdunensis, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp012,Base mercs: 5.5B; Base cost: 9.45,Territory: Osismii,"Part of bonuses: Lugdunensis, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Lutetia - Lugdunensis, Rome - Prefectus Praetorio per Galliarum"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp013,Base mercs: 5.6B; Base cost: 9.28,Territory: Portus Cale,"Part of bonuses: 64bc, 44bc, 14ad, 37ad, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Portus Cale"
10025,Hardened Rise and Fall of the Roman Empire,Mercenary Camp,MercenaryCamp014,Base mercs: 7.6B; Base cost: 8.97,Territory: Durotriges occidentalis,"Part of bonuses: Britannia, 68ad, 96ad, 117ad, 211ad, 274ad, w395ad, Prefectus Praetorio per Galliarum, Rome - Prefectus Praetorio per Galliarum"
